result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
win,56067,2013,16,CLE,0.313,0.125,NYJ,0.375,0.375,0,4-10-0,0.28600000000000003,0.16699999999999998,6-8-0,0.429,0.7140000000000001,0.0,-8.642999999999999,-6.667000000000002,-11.8,-5.875,-5.2860000000000005,-4.0,-9.8,-4.125,2.071,1.6669999999999998,2.4,2.3125,1.786,1.6669999999999998,2.6,1.625,-1.429,-1.0,-1.8,-0.875,-0.429,0.333,-1.0,0.1875,0.35100000000000003,0.413,0.301,0.337,0.41,0.361
win,56068,2013,16,CHI,0.625,0.625,PHI,0.25,0.25,0,8-6-0,0.5710000000000001,0.429,8-6-0,0.5710000000000001,0.429,-1.0,1.071,-0.333,4.2,-10.25,1.071,7.0,0.6,6.125,1.286,0.667,0.6,2.3125,1.357,1.3330000000000002,1.4,1.5,0.5710000000000001,1.6669999999999998,1.6,-1.5,0.429,-0.333,-0.4,1.25,0.379,0.354,0.34700000000000003,0.422,0.517,0.507
win,56069,2013,16,TB,0.438,0.5,STL,0.469,0.5,0,4-10-0,0.28600000000000003,0.16699999999999998,6-8-0,0.429,0.5710000000000001,1.0,-0.5710000000000001,-6.332999999999998,6.4,-3.0625,-4.714,-6.332999999999998,-0.6,-0.3125,1.214,1.0,0.8,1.375,1.214,2.0,1.2,1.4375,0.7140000000000001,0.667,1.8,-0.0625,0.857,0.333,1.8,0.1875,0.348,0.36,0.39,0.307,0.156,0.205
loss,56070,2013,16,DAL,0.5,0.5,WAS,0.625,0.625,1,7-7-0,0.5,0.28600000000000003,3-11-0,0.214,0.28600000000000003,-0.2,-9.214,-14.333,-14.4,3.0,0.5710000000000001,-3.667,-8.0,-1.5,2.071,3.333,2.6,0.875,1.071,1.0,0.8,1.8125,-0.643,-2.0,-1.6,1.0625,0.7859999999999999,0.0,0.2,-0.8125,0.41,0.338,0.35,0.35700000000000004,0.42,0.325
loss,56071,2013,16,NYG,0.563,0.375,DET,0.25,0.25,0,5-9-0,0.35700000000000004,0.28600000000000003,7-7-0,0.5,0.5710000000000001,0.0,1.643,4.667,0.2,-4.0625,-7.5710000000000015,-13.0,-5.6,5.3125,2.214,3.333,3.6,2.0625,2.786,3.0,2.2,1.3125,-0.929,-2.0,-2.8,-1.0,-1.214,-2.0,-0.8,0.875,0.42,0.464,0.46,0.329,0.269,0.269
loss,56072,2013,16,ARI,0.313,0.125,SEA,0.688,1.0,1,9-5-0,0.643,0.429,12-2-0,0.857,1.0,0.2,12.5,16.0,18.4,10.4375,3.643,6.667000000000002,12.4,-6.6875,1.214,0.667,0.4,1.125,1.786,1.3330000000000002,0.8,2.125,1.143,1.6669999999999998,2.0,0.75,0.214,0.333,0.8,-0.0625,0.392,0.383,0.422,0.353,0.468,0.443
loss,56073,2013,16,PIT,0.5,0.375,GB,0.688,0.875,0,6-8-0,0.429,0.28600000000000003,7-6-1,0.536,0.643,0.0,-0.643,-9.333,-8.4,6.0625,-0.7859999999999999,0.667,5.6,1.375,1.5,2.0,1.8,1.0,1.429,0.667,0.4,1.875,-0.214,0.667,0.2,0.4375,-0.28600000000000003,0.0,1.4,-0.625,0.382,0.402,0.329,0.388,0.44,0.396
win,56074,2013,16,OAK,0.25,0.125,SD,0.438,0.375,1,4-10-0,0.28600000000000003,0.14300000000000002,7-7-0,0.5,0.5,0.2,2.286,7.667000000000002,4.4,0.0,-7.0,-14.0,-8.2,-9.5625,1.214,1.3330000000000002,1.0,1.625,1.929,3.333,2.4,1.625,-0.071,0.667,0.8,0.125,-0.5710000000000001,-2.333,-1.4,-0.5,0.471,0.5429999999999999,0.4920000000000001,0.353,0.457,0.39
loss,56075,2013,16,NE,0.75,0.75,BAL,0.625,0.75,0,10-4-0,0.7140000000000001,0.429,8-6-0,0.5710000000000001,0.857,0.334,1.357,2.333,4.0,3.375,4.143,0.0,-0.2,14.125,1.571,1.0,1.2,1.0,1.357,1.3330000000000002,1.8,1.0,-0.14300000000000002,0.333,0.2,0.5625,0.429,-0.667,-0.6,1.5625,0.366,0.416,0.385,0.378,0.449,0.455
win,56076,2013,16,ATL,0.813,0.75,SF,0.7190000000000001,0.813,0,4-10-0,0.28600000000000003,0.14300000000000002,10-4-0,0.7140000000000001,0.7140000000000001,1.0,8.642999999999999,10.333,9.8,7.75,-5.643,1.0,-2.8,7.5,1.286,0.667,0.8,1.0,1.786,1.6669999999999998,1.8,1.125,0.5710000000000001,0.667,0.8,0.5625,-0.429,2.0,0.4,0.8125,0.37,0.373,0.361,0.406,0.458,0.404
loss,56077,2013,17,CAR,0.438,0.5,ATL,0.813,0.875,1,11-4-0,0.733,0.5710000000000001,4-11-0,0.267,0.429,0.2,-5.933,-3.333,-2.2,7.5,8.267000000000001,-1.3330000000000002,4.2,-0.375,1.8,2.0,1.6,1.125,1.133,0.333,0.8,1.3125,-0.5329999999999999,1.0,0.6,0.8125,0.8,0.667,0.4,0.125,0.414,0.451,0.482,0.4270000000000001,0.285,0.319
loss,56078,2013,17,GB,0.688,0.5,CHI,0.625,0.625,1,7-7-1,0.5,0.429,8-7-0,0.5329999999999999,0.7140000000000001,-0.6000000000000001,-1.867,-6.332999999999998,-8.6,6.125,-1.067,-1.6669999999999998,-7.0,6.0625,1.4,1.6669999999999998,1.8,1.5,1.533,1.6669999999999998,1.6,1.0,0.333,-0.667,-1.0,1.25,-0.2,0.333,0.6,0.4375,0.417,0.5760000000000001,0.502,0.385,0.478,0.364
win,56079,2013,17,BAL,0.625,0.5,CIN,0.625,0.5,1,8-7-0,0.5329999999999999,0.28600000000000003,10-5-0,0.667,1.0,-0.6000000000000001,7.2,10.667,12.0,4.4375,-1.0,-9.667,-2.2,3.375,1.733,0.667,1.2,1.625,1.733,2.333,1.6,1.0,0.133,1.0,1.2,0.25,-0.4,-1.0,-0.2,0.5625,0.408,0.452,0.386,0.365,0.339,0.3670000000000001
loss,56080,2013,17,PHI,0.25,0.25,DAL,0.5,0.5,1,9-6-0,0.6,0.7140000000000001,8-7-0,0.5329999999999999,0.7140000000000001,0.2,0.6,-5.667000000000002,-1.4,-1.5,3.867,13.0,10.0,-10.25,1.133,1.3330000000000002,1.2,1.8125,1.267,1.0,0.6,2.3125,0.667,-0.667,-0.2,-0.8125,0.6,1.0,1.6,-1.5,0.36,0.374,0.405,0.391,0.435,0.385
win,56081,2013,17,JAC,0.125,0.125,IND,0.688,0.875,1,4-11-0,0.267,0.429,10-5-0,0.667,0.7140000000000001,-0.2,2.333,8.0,0.6,-1.875,-12.133,-1.3330000000000002,1.4,-11.8125,0.933,0.333,0.6,1.6875,1.6669999999999998,1.6669999999999998,1.2,1.5625,0.733,1.6669999999999998,1.4,-0.75,-0.267,0.0,0.6,-0.125,0.365,0.307,0.304,0.31,0.364,0.388
loss,56082,2013,17,NYJ,0.375,0.375,MIA,0.438,0.625,1,7-8-0,0.467,0.14300000000000002,8-7-0,0.5329999999999999,0.5710000000000001,0.2,-0.333,-3.0,1.4,-1.8125,-7.332999999999998,3.667,-5.0,-5.875,1.533,1.3330000000000002,1.2,1.625,1.933,0.667,1.6,2.3125,0.067,-0.333,0.2,-0.625,-1.2,0.333,-0.6,-0.875,0.345,0.336,0.339,0.3720000000000001,0.579,0.398
win,56083,2013,17,DET,0.25,0.25,MIN,0.625,0.875,1,7-8-0,0.467,0.429,4-10-1,0.3,0.5710000000000001,-0.2,-6.0,-4.333,-2.0,1.9375,1.3330000000000002,-6.332999999999998,1.6,-4.0625,2.0,2.0,1.6,1.4375,2.267,3.0,3.6,2.0625,-0.667,-0.333,-0.4,-0.0625,-0.933,-2.0,-2.4,-1.0,0.36,0.303,0.304,0.423,0.371,0.479
win,56084,2013,17,BUF,0.375,0.25,NE,0.75,0.75,1,6-9-0,0.4,0.28600000000000003,11-4-0,0.733,1.0,0.6000000000000001,6.132999999999999,10.333,7.4,14.125,-2.333,1.6669999999999998,5.0,-5.6875,1.267,1.0,1.4,1.0,1.8,2.667,2.0,2.125,0.667,0.667,0.6,1.5625,0.133,0.0,0.6,-0.8125,0.374,0.412,0.417,0.338,0.281,0.333
win,56085,2013,17,TB,0.438,0.5,NO,0.438,0.5,1,4-11-0,0.267,0.14300000000000002,10-5-0,0.667,1.0,0.6000000000000001,5.667000000000002,1.0,-4.0,0.4375,-5.067,-2.667,-5.2,-0.3125,1.267,1.6669999999999998,1.2,1.5,1.267,2.0,1.6,1.4375,-0.067,-1.3330000000000002,-0.8,0.125,0.8,0.333,1.2,0.1875,0.44,0.398,0.426,0.305,0.218,0.208
win,56086,2013,17,WAS,0.625,0.625,NYG,0.563,0.75,1,3-12-0,0.2,0.14300000000000002,6-9-0,0.4,0.429,-0.2,-6.867000000000001,-14.333,-7.8,5.3125,-8.667,-12.333,-13.0,3.0,2.733,3.333,2.4,1.3125,2.0,3.333,2.4,0.875,-1.067,-1.6669999999999998,-1.0,0.875,-0.5329999999999999,-1.6669999999999998,-1.0,1.0625,0.331,0.276,0.282,0.412,0.379,0.344
win,56087,2013,17,CLE,0.313,0.125,PIT,0.5,0.625,1,4-11-0,0.267,0.14300000000000002,7-8-0,0.467,0.5710000000000001,0.6000000000000001,-0.267,3.667,5.0,1.375,-5.667000000000002,-6.332999999999998,-7.8,-4.125,1.467,1.3330000000000002,0.8,1.875,1.8,1.3330000000000002,2.2,1.625,-0.267,0.0,0.8,-0.625,-0.5329999999999999,0.333,-1.0,0.1875,0.375,0.328,0.361,0.342,0.406,0.4
win,56088,2013,17,HOU,0.75,0.75,TEN,0.375,0.5,1,2-13-0,0.133,0.14300000000000002,6-9-0,0.4,0.28600000000000003,-0.6000000000000001,-1.6669999999999998,-7.332999999999998,-5.2,-8.8125,-9.733,-17.667,-12.6,5.3125,1.6,2.0,2.0,1.75,1.8,2.0,1.6,1.0625,-0.2,-1.6669999999999998,-1.2,-0.25,-1.133,-1.6669999999999998,-1.2,0.75,0.414,0.318,0.382,0.35600000000000004,0.393,0.38
loss,56089,2013,17,SF,0.7190000000000001,0.625,ARI,0.313,0.5,1,11-4-0,0.733,0.7140000000000001,10-5-0,0.667,0.857,-0.6000000000000001,3.867,10.0,11.2,-6.6875,8.732999999999999,10.333,12.4,7.75,1.933,1.6669999999999998,1.6,2.125,1.2,0.333,0.6,1.0,0.067,0.667,0.0,-0.0625,0.667,1.3330000000000002,0.8,0.5625,0.35100000000000003,0.462,0.444,0.375,0.41,0.37
loss,56090,2013,17,DEN,0.813,0.75,OAK,0.25,0.375,1,12-3-0,0.8,0.7140000000000001,4-11-0,0.267,0.429,-0.6000000000000001,-7.4,-16.0,-11.8,-9.5625,12.467,13.333,8.8,12.0,1.933,3.333,2.8,1.625,1.733,0.333,1.4,1.5625,-0.467,-1.6669999999999998,-1.6,-0.5,-0.067,1.0,0.2,-0.0625,0.35,0.38,0.396,0.449,0.263,0.3720000000000001
win,56091,2013,17,KC,0.125,0.125,SD,0.438,0.375,1,11-4-0,0.733,0.857,8-7-0,0.5329999999999999,0.5710000000000001,0.6000000000000001,3.0,14.333,7.8,0.0,8.533,14.667,6.8,-13.375,1.3330000000000002,1.3330000000000002,1.4,1.625,1.2,2.0,1.8,2.3125,-0.133,0.667,0.6,0.125,1.133,1.0,0.4,-1.5,0.476,0.5710000000000001,0.528,0.327,0.25,0.294
win,56092,2013,17,STL,0.469,0.438,SEA,0.688,1.0,1,7-8-0,0.467,0.28600000000000003,12-3-0,0.8,0.857,0.6000000000000001,11.2,4.667,12.4,10.4375,0.133,0.333,2.4,-3.0625,1.267,1.3330000000000002,0.8,1.125,1.267,1.3330000000000002,1.0,1.375,1.2,2.0,2.2,0.75,0.667,0.667,1.0,-0.0625,0.376,0.267,0.333,0.354,0.401,0.382
win,55837,2013,1,BAL,0.625,0.5,DEN,0.813,0.875,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0
loss,55838,2013,1,NE,0.75,0.75,BUF,0.375,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-5.6875,0.0,0.0,0.0,14.125,0.0,0.0,0.0,2.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0
loss,55839,2013,1,SEA,0.688,0.375,CAR,0.438,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,10.4375,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
win,55840,2013,1,CIN,0.625,0.75,CHI,0.625,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,0.0,0.0,0.0,4.4375,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
loss,55841,2013,1,MIA,0.438,0.25,CLE,0.313,0.5,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,-4.125,0.0,0.0,0.0,-1.8125,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.625,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,0.0
win,55842,2013,1,MIN,0.625,0.375,DET,0.25,0.25,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,-4.0625,0.0,0.0,0.0,1.9375,0.0,0.0,0.0,2.0625,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,55843,2013,1,OAK,0.25,0.125,IND,0.688,0.875,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-1.875,0.0,0.0,0.0,-9.5625,0.0,0.0,0.0,1.6875,0.0,0.0,0.0,1.625,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
loss,55844,2013,1,KC,0.125,0.125,JAC,0.125,0.125,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8125,0.0,0.0,0.0,-13.375,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,2.3125,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
win,55846,2013,1,TB,0.438,0.5,NYJ,0.375,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,-5.875,0.0,0.0,0.0,-0.3125,0.0,0.0,0.0,2.3125,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
win,55845,2013,1,ATL,0.813,0.75,NO,0.438,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,7.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
loss,55847,2013,1,TEN,0.375,0.25,PIT,0.5,0.625,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,-8.8125,0.0,0.0,0.0,1.875,0.0,0.0,0.0,1.75,0.0,0.0,0.0,-0.625,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
win,55848,2013,1,ARI,0.313,0.125,STL,0.469,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,-3.0625,0.0,0.0,0.0,-6.6875,0.0,0.0,0.0,1.375,0.0,0.0,0.0,2.125,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
win,55849,2013,1,GB,0.688,0.5,SF,0.7190000000000001,0.813,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,1.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,6.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0
win,55850,2013,1,NYG,0.563,0.375,DAL,0.5,0.5,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,5.3125,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,1.3125,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0
loss,55851,2013,1,PHI,0.25,0.25,WAS,0.625,0.625,1,0-0-0,0.0,0.0,0-0-0,0.0,0.0,-0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-10.25,0.0,0.0,0.0,0.875,0.0,0.0,0.0,2.3125,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
loss,55852,2013,1,HOU,0.75,0.75,SD,0.438,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3125,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
win,55853,2013,2,NYJ,0.375,0.375,NE,0.75,0.75,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.6000000000000001,2.0,2.0,2.0,14.125,1.0,1.0,1.0,-5.875,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.3125,-1.0,-1.0,-1.0,1.5625,-1.0,-1.0,-1.0,-0.875,0.55,0.55,0.55,0.389,0.389,0.389
win,55854,2013,2,STL,0.469,0.438,ATL,0.813,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-6.0,-6.0,-6.0,7.5,3.0,3.0,3.0,-3.0625,2.0,2.0,2.0,1.125,2.0,2.0,2.0,1.375,-1.0,-1.0,-1.0,0.8125,0.0,0.0,0.0,-0.0625,0.273,0.273,0.273,0.364,0.364,0.364
win,55855,2013,2,CLE,0.313,0.125,BAL,0.625,0.75,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.6000000000000001,-22.0,-22.0,-22.0,3.375,-13.0,-13.0,-13.0,-4.125,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.625,0.0,0.0,0.0,0.5625,-2.0,-2.0,-2.0,0.1875,0.364,0.364,0.364,0.071,0.071,0.071
win,55856,2013,2,CAR,0.438,0.5,BUF,0.375,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-5.6875,-5.0,-5.0,-5.0,-0.375,2.0,2.0,2.0,2.125,2.0,2.0,2.0,1.3125,1.0,1.0,1.0,-0.8125,-1.0,-1.0,-1.0,0.125,0.308,0.308,0.308,0.455,0.455,0.455
win,55857,2013,2,MIN,0.625,0.375,CHI,0.625,0.625,1,0-1-0,0.0,0.0,1-0-0,1.0,1.0,0.2,3.0,3.0,3.0,6.125,-10.0,-10.0,-10.0,1.9375,1.0,1.0,1.0,1.5,4.0,4.0,4.0,1.4375,2.0,2.0,2.0,1.25,-2.0,-2.0,-2.0,-0.0625,0.429,0.429,0.429,0.2,0.2,0.2
win,55858,2013,2,WAS,0.625,0.625,GB,0.688,0.875,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,0.0,-6.0,-6.0,-6.0,6.0625,-6.0,-6.0,-6.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,0.875,-2.0,-2.0,-2.0,0.4375,-1.0,-1.0,-1.0,1.0625,0.4,0.4,0.4,0.2,0.2,0.2
win,55859,2013,2,TEN,0.375,0.25,HOU,0.75,0.75,1,1-0-0,1.0,1.0,1-0-0,1.0,0.0,0.2,3.0,3.0,3.0,5.3125,7.0,7.0,7.0,-8.8125,1.0,1.0,1.0,1.0625,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.75,2.0,2.0,2.0,-0.25,0.462,0.462,0.462,0.4,0.4,0.4
loss,55860,2013,2,MIA,0.438,0.25,IND,0.688,0.875,0,1-0-0,1.0,1.0,1-0-0,1.0,1.0,1.0,4.0,4.0,4.0,-1.875,13.0,13.0,13.0,-1.8125,0.0,0.0,0.0,1.6875,1.0,1.0,1.0,1.625,2.0,2.0,2.0,-0.75,2.0,2.0,2.0,-0.625,0.6,0.6,0.6,0.5,0.5,0.5
win,55861,2013,2,DAL,0.5,0.5,KC,0.125,0.125,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,0.0,26.0,26.0,26.0,-13.375,5.0,5.0,5.0,-1.5,0.0,0.0,0.0,2.3125,1.0,1.0,1.0,1.8125,2.0,2.0,2.0,-1.5,5.0,5.0,5.0,-0.8125,0.333,0.333,0.333,0.333,0.333,0.333
loss,55862,2013,2,SD,0.438,0.5,PHI,0.25,0.25,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,0.0,6.0,6.0,6.0,-10.25,-3.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2.3125,1.0,1.0,1.0,1.625,1.0,1.0,1.0,-1.5,0.0,0.0,0.0,0.125,0.467,0.467,0.467,0.5,0.5,0.5
win,55863,2013,2,DET,0.25,0.25,ARI,0.313,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,1.0,-3.0,-3.0,-3.0,-6.6875,10.0,10.0,10.0,-4.0625,2.0,2.0,2.0,2.125,2.0,2.0,2.0,2.0625,0.0,0.0,0.0,-0.0625,2.0,2.0,2.0,-1.0,0.5,0.5,0.5,0.385,0.385,0.385
loss,55864,2013,2,NO,0.438,0.375,TB,0.438,0.375,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,-0.6000000000000001,-1.0,-1.0,-1.0,-0.3125,6.0,6.0,6.0,0.4375,1.0,1.0,1.0,1.4375,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.1875,1.0,1.0,1.0,0.125,0.375,0.375,0.375,0.462,0.462,0.462
