result,gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
loss,55865,2013,2,DEN,0.813,0.75,NYG,0.563,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,0.0,-5.0,-5.0,-5.0,5.3125,22.0,22.0,22.0,12.0,6.0,6.0,6.0,1.3125,2.0,2.0,2.0,1.5625,-5.0,-5.0,-5.0,0.875,0.0,0.0,0.0,-0.0625,0.545,0.545,0.545,0.5329999999999999,0.5329999999999999,0.5329999999999999
win,55866,2013,2,JAC,0.125,0.125,OAK,0.25,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,1.0,-4.0,-4.0,-4.0,-9.5625,-26.0,-26.0,-26.0,-11.8125,2.0,2.0,2.0,1.625,2.0,2.0,2.0,1.5625,-2.0,-2.0,-2.0,-0.5,-2.0,-2.0,-2.0,-0.125,0.5379999999999999,0.5379999999999999,0.5379999999999999,0.263,0.263,0.263
win,55867,2013,2,SF,0.7190000000000001,0.625,SEA,0.688,1.0,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,-0.334,5.0,5.0,5.0,10.4375,6.0,6.0,6.0,7.75,1.0,1.0,1.0,1.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,2.0,2.0,2.0,0.5625,0.462,0.462,0.462,0.5,0.5,0.5
win,55868,2013,2,PIT,0.5,0.375,CIN,0.625,0.5,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,-0.6000000000000001,-3.0,-3.0,-3.0,4.4375,-7.0,-7.0,-7.0,1.375,3.0,3.0,3.0,1.625,2.0,2.0,2.0,1.875,-2.0,-2.0,-2.0,0.25,-2.0,-2.0,-2.0,-0.625,0.636,0.636,0.636,0.308,0.308,0.308
loss,55869,2013,3,KC,0.125,0.125,PHI,0.25,0.25,0,2-0-0,1.0,1.0,1-1-0,0.5,0.0,0.0,1.5,1.5,1.5,-10.25,13.5,13.5,13.5,-13.375,1.5,1.5,1.5,2.3125,0.0,0.0,0.0,2.3125,1.0,1.0,1.0,-1.5,2.0,2.0,2.0,-1.5,0.461,0.461,0.461,0.321,0.321,0.321
win,55870,2013,3,HOU,0.75,0.75,BAL,0.625,0.75,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,0.334,-7.0,-7.0,-7.0,3.375,4.5,4.5,4.5,5.3125,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.0625,-0.5,-0.5,-0.5,0.5625,-1.0,-1.0,-1.0,0.75,0.4320000000000001,0.4320000000000001,0.4320000000000001,0.407,0.407,0.407
win,55871,2013,3,GB,0.688,0.5,CIN,0.625,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,3.5,3.5,3.5,4.4375,6.0,6.0,6.0,6.0625,1.5,1.5,1.5,1.625,1.5,1.5,1.5,1.0,0.0,0.0,0.0,0.25,-1.0,-1.0,-1.0,0.4375,0.524,0.524,0.524,0.4,0.4,0.4
win,55873,2013,3,STL,0.469,0.438,DAL,0.5,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,1.0,2.0,2.0,2.0,-1.5,-2.0,-2.0,-2.0,-3.0625,1.5,1.5,1.5,1.8125,1.5,1.5,1.5,1.375,1.5,1.5,1.5,-0.8125,-0.5,-0.5,-0.5,-0.0625,0.303,0.303,0.303,0.388,0.388,0.388
win,55879,2013,3,ATL,0.813,0.75,MIA,0.438,0.625,0,1-1-0,0.5,0.0,2-0-0,1.0,0.0,0.0,8.5,8.5,8.5,-1.8125,0.5,0.5,0.5,7.5,1.0,1.0,1.0,1.625,1.0,1.0,1.0,1.125,1.0,1.0,1.0,-0.625,0.0,0.0,0.0,0.8125,0.465,0.465,0.465,0.406,0.406,0.406
loss,55874,2013,3,CLE,0.313,0.125,MIN,0.625,0.875,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,0.0,-5.5,-5.5,-5.5,1.9375,-10.5,-10.5,-10.5,-4.125,3.5,3.5,3.5,1.4375,1.5,1.5,1.5,1.625,-0.5,-0.5,-0.5,-0.0625,-0.5,-0.5,-0.5,0.1875,0.319,0.319,0.319,0.16899999999999998,0.16899999999999998,0.16899999999999998
win,55880,2013,3,BUF,0.375,0.25,NYJ,0.375,0.375,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.2,-1.0,-1.0,-1.0,-5.875,-0.5,-0.5,-0.5,-5.6875,3.0,3.0,3.0,2.3125,2.0,2.0,2.0,2.125,-2.5,-2.5,-2.5,-0.875,0.0,0.0,0.0,-0.8125,0.361,0.361,0.361,0.368,0.368,0.368
win,55875,2013,3,TB,0.438,0.5,NE,0.75,0.75,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,0.0,2.5,2.5,2.5,14.125,-1.5,-1.5,-1.5,-0.3125,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.4375,1.5,1.5,1.5,1.5625,0.5,0.5,0.5,0.1875,0.386,0.386,0.386,0.38,0.38,0.38
win,55876,2013,3,ARI,0.313,0.125,NO,0.438,0.5,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,0.0,4.0,4.0,4.0,0.4375,0.5,0.5,0.5,-6.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.125,0.5,0.5,0.5,0.125,0.0,0.0,0.0,-0.0625,0.409,0.409,0.409,0.295,0.295,0.295
win,55877,2013,3,SD,0.438,0.5,TEN,0.375,0.5,0,1-1-0,0.5,1.0,1-1-0,0.5,0.0,-1.0,0.5,0.5,0.5,-8.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,1.5,1.5,1.625,2.0,2.0,2.0,-0.25,-0.5,-0.5,-0.5,0.125,0.325,0.325,0.325,0.584,0.584,0.584
loss,55878,2013,3,DET,0.25,0.25,WAS,0.625,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,0.0,-12.0,-12.0,-12.0,3.0,3.0,3.0,3.0,-4.0625,2.0,2.0,2.0,0.875,1.5,1.5,1.5,2.0625,-0.5,-0.5,-0.5,1.0625,1.0,1.0,1.0,-1.0,0.237,0.237,0.237,0.329,0.329,0.329
win,55872,2013,3,NYG,0.563,0.375,CAR,0.438,0.375,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,-1.0,-3.0,-3.0,-3.0,-0.375,-11.5,-11.5,-11.5,5.3125,1.5,1.5,1.5,1.3125,5.0,5.0,5.0,1.3125,0.0,0.0,0.0,0.125,-4.0,-4.0,-4.0,0.875,0.447,0.447,0.447,0.318,0.318,0.318
loss,55881,2013,3,IND,0.688,0.5,SF,0.7190000000000001,0.813,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,0.0,-10.0,-10.0,-10.0,7.75,0.0,0.0,0.0,-1.875,2.5,2.5,2.5,1.0,0.5,0.5,0.5,1.6875,-1.0,-1.0,-1.0,0.5625,1.0,1.0,1.0,-0.75,0.375,0.375,0.375,0.5329999999999999,0.5329999999999999,0.5329999999999999
win,55882,2013,3,JAC,0.125,0.125,SEA,0.688,1.0,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,0.0,15.5,15.5,15.5,10.4375,-18.0,-18.0,-18.0,-11.8125,1.0,1.0,1.0,1.125,1.0,1.0,1.0,1.5625,2.5,2.5,2.5,0.75,-0.5,-0.5,-0.5,-0.125,0.388,0.388,0.388,0.338,0.338,0.338
loss,55883,2013,3,CHI,0.625,0.625,PIT,0.5,0.625,0,2-0-0,1.0,0.0,0-2-0,0.0,0.0,0.0,-8.5,-8.5,-8.5,1.375,2.0,2.0,2.0,6.125,2.0,2.0,2.0,1.875,2.5,2.5,2.5,1.5,-2.0,-2.0,-2.0,-0.625,0.5,0.5,0.5,1.25,0.279,0.279,0.279,0.506,0.506,0.506
win,55884,2013,3,OAK,0.25,0.125,DEN,0.813,0.875,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,0.6000000000000001,20.0,20.0,20.0,12.0,3.0,3.0,3.0,-9.5625,1.5,1.5,1.5,1.5625,1.5,1.5,1.5,1.625,1.5,1.5,1.5,-0.0625,-1.5,-1.5,-1.5,-0.5,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.412,0.412,0.412
loss,55885,2013,4,SF,0.7190000000000001,0.625,STL,0.469,0.5,1,1-2-0,0.333,0.0,1-2-0,0.333,1.0,-0.4,-9.333,-9.333,-9.333,-3.0625,-13.333,-13.333,-13.333,7.75,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.375,2.333,2.333,2.333,1.0,-0.333,-0.333,-0.333,-0.0625,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,0.5625,0.284,0.284,0.284,0.333,0.333,0.333
win,55886,2013,4,BAL,0.625,0.5,BUF,0.375,0.5,0,2-1-0,0.667,0.0,1-2-0,0.333,0.5,0.0,-2.667,-2.667,-2.667,-5.6875,2.333,2.333,2.333,3.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.125,1.0,1.0,1.0,1.0,0.667,0.667,0.667,-0.8125,0.0,0.0,0.0,0.5625,0.32,0.32,0.32,0.455,0.455,0.455
win,55887,2013,4,CIN,0.625,0.75,CLE,0.313,0.5,1,2-1-0,0.667,0.0,1-2-0,0.333,0.0,-0.6000000000000001,-5.667000000000002,-5.667000000000002,-5.667000000000002,-4.125,3.667,3.667,3.667,4.4375,2.333,2.333,2.333,1.625,2.333,2.333,2.333,1.625,-0.667,-0.667,-0.667,0.1875,0.0,0.0,0.0,0.25,0.246,0.246,0.246,0.471,0.471,0.471
win,55888,2013,4,CHI,0.625,0.625,DET,0.25,0.25,1,3-0-0,1.0,1.0,2-1-0,0.667,1.0,-0.2,4.333,4.333,4.333,-4.0625,7.0,7.0,7.0,6.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.0625,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,1.25,0.322,0.322,0.322,0.448,0.448,0.448
loss,55889,2013,4,SEA,0.688,0.375,HOU,0.75,0.75,0,3-0-0,1.0,1.0,2-1-0,0.667,1.0,0.0,-4.0,-4.0,-4.0,5.3125,19.667,19.667,19.667,10.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.125,-1.0,-1.0,-1.0,0.75,2.0,2.0,2.0,0.75,0.355,0.355,0.355,0.392,0.392,0.392
loss,55890,2013,4,IND,0.688,0.5,JAC,0.125,0.125,1,2-1-0,0.667,1.0,0-3-0,0.0,0.0,0.2,-21.333,-21.333,-21.333,-11.8125,6.667000000000002,6.667000000000002,6.667000000000002,-1.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5625,0.333,0.333,0.333,1.6875,-0.667,-0.667,-0.667,-0.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,-0.75,0.32,0.32,0.32,0.495,0.495,0.495
win,55891,2013,4,NYG,0.563,0.375,KC,0.125,0.125,0,0-3-0,0.0,0.0,3-0-0,1.0,1.0,0.0,12.333,12.333,12.333,-13.375,-20.333,-20.333,-20.333,5.3125,0.0,0.0,0.0,2.3125,4.333,4.333,4.333,1.3125,3.0,3.0,3.0,-1.5,-3.0,-3.0,-3.0,0.875,0.325,0.325,0.325,0.295,0.295,0.295
win,55892,2013,4,PIT,0.5,0.375,MIN,0.625,0.875,0,0-3-0,0.0,0.0,0-3-0,0.0,0.0,0.0,-5.0,-5.0,-5.0,1.9375,-11.333,-11.333,-11.333,1.375,3.333,3.333,3.333,1.4375,3.0,3.0,3.0,1.875,0.0,0.0,0.0,-0.0625,-3.0,-3.0,-3.0,-0.625,0.37,0.37,0.37,0.277,0.277,0.277
loss,55893,2013,4,ARI,0.313,0.125,TB,0.438,0.375,0,1-2-0,0.333,0.0,0-3-0,0.0,0.0,0.0,-7.667000000000002,-7.667000000000002,-7.667000000000002,-0.3125,-7.667000000000002,-7.667000000000002,-7.667000000000002,-6.6875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.125,0.333,0.333,0.333,0.1875,-0.333,-0.333,-0.333,-0.0625,0.3720000000000001,0.3720000000000001,0.3720000000000001,0.325,0.325,0.325
win,55894,2013,4,NYJ,0.375,0.375,TEN,0.375,0.5,0,2-1-0,0.667,0.0,2-1-0,0.667,1.0,1.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,-8.8125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-5.875,0.0,0.0,0.0,1.75,2.667,2.667,2.667,2.3125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-0.25,-2.333,-2.333,-2.333,-0.875,0.36,0.36,0.36,0.36,0.36,0.36
win,55895,2013,4,PHI,0.25,0.25,DEN,0.813,0.875,0,1-2-0,0.333,1.0,3-0-0,1.0,1.0,0.0,18.667,18.667,18.667,12.0,-2.333,-2.333,-2.333,-10.25,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5625,2.667,2.667,2.667,2.3125,0.333,0.333,0.333,-0.0625,-1.0,-1.0,-1.0,-1.5,0.541,0.541,0.541,0.407,0.407,0.407
loss,55896,2013,4,WAS,0.625,0.625,OAK,0.25,0.375,0,0-3-0,0.0,0.0,1-2-0,0.333,1.0,0.0,-3.333,-3.333,-3.333,-9.5625,-10.333,-10.333,-10.333,3.0,1.0,1.0,1.0,1.625,2.0,2.0,2.0,0.875,-0.333,-0.333,-0.333,-0.5,-0.667,-0.667,-0.667,1.0625,0.414,0.414,0.414,0.312,0.312,0.312
win,55897,2013,4,DAL,0.5,0.5,SD,0.438,0.375,0,2-1-0,0.667,0.0,1-2-0,0.333,0.0,0.0,-1.0,-1.0,-1.0,0.0,9.333,9.333,9.333,-1.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.8125,-0.667,-0.667,-0.667,0.125,1.0,1.0,1.0,-0.8125,0.5,0.5,0.5,0.354,0.354,0.354
loss,55898,2013,4,NE,0.75,0.75,ATL,0.813,0.875,0,3-0-0,1.0,1.0,1-2-0,0.333,1.0,0.0,-1.0,-1.0,-1.0,7.5,8.333,8.333,8.333,14.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0,0.0,0.0,0.0,0.8125,1.0,1.0,1.0,1.5625,0.422,0.422,0.422,0.4,0.4,0.4
win,55899,2013,4,MIA,0.438,0.25,NO,0.438,0.5,0,3-0-0,1.0,1.0,3-0-0,1.0,1.0,0.0,10.667,10.667,10.667,0.4375,7.0,7.0,7.0,-1.8125,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,0.667,0.667,0.667,0.125,0.667,0.667,0.667,-0.625,0.452,0.452,0.452,0.504,0.504,0.504
win,55900,2013,5,BUF,0.375,0.25,CLE,0.313,0.5,0,2-2-0,0.5,0.0,2-2-0,0.5,0.5,-1.0,-1.5,2.333,-1.5,-4.125,-1.25,-1.0,-1.25,-5.6875,1.75,1.3330000000000002,1.75,1.625,1.75,1.6669999999999998,1.75,2.125,0.0,0.667,0.0,0.1875,1.0,1.0,1.0,-0.8125,0.309,0.389,0.309,0.309,0.31,0.309
loss,55901,2013,5,NO,0.438,0.375,CHI,0.625,0.625,0,4-0-0,1.0,1.0,3-1-0,0.75,1.0,-1.0,3.25,3.333,3.25,6.125,13.25,15.667,13.25,0.4375,2.25,2.667,2.25,1.5,1.25,1.3330000000000002,1.25,1.5,1.25,1.0,1.25,1.25,1.25,1.3330000000000002,1.25,0.125,0.355,0.331,0.355,0.455,0.452,0.455
win,55902,2013,5,NE,0.75,0.75,CIN,0.625,0.5,0,4-0-0,1.0,1.0,2-2-0,0.5,1.0,0.0,0.0,1.0,0.0,4.4375,8.0,10.0,8.0,14.125,2.25,2.0,2.25,1.625,1.0,0.333,1.0,1.0,-0.5,0.0,-0.5,0.25,1.0,1.6669999999999998,1.0,1.5625,0.424,0.354,0.424,0.435,0.396,0.435
win,55903,2013,5,DET,0.25,0.25,GB,0.688,0.875,1,3-1-0,0.75,0.5,1-2-0,0.333,1.0,0.6000000000000001,2.667,2.667,5.25,6.0625,5.25,3.667,5.25,-4.0625,2.333,2.333,2.333,1.0,1.75,1.6669999999999998,1.75,2.0625,-0.667,-0.667,-0.667,0.4375,1.0,0.667,1.0,-1.0,0.369,0.369,0.369,0.29100000000000004,0.26,0.29100000000000004
win,55904,2013,5,SEA,0.688,0.375,IND,0.688,0.875,0,4-0-0,1.0,1.0,3-1-0,0.75,0.5,0.0,13.5,16.667,13.5,-1.875,15.5,19.0,15.5,10.4375,0.5,0.667,0.5,1.6875,1.5,1.6669999999999998,1.5,1.125,1.5,1.3330000000000002,1.5,-0.75,1.75,2.0,1.75,0.75,0.486,0.449,0.486,0.34700000000000003,0.309,0.34700000000000003
loss,55905,2013,5,BAL,0.625,0.5,MIA,0.438,0.625,0,2-2-0,0.5,0.0,3-1-0,0.75,1.0,0.0,0.0,-4.333,0.0,-1.8125,1.0,8.667,1.0,3.375,2.0,2.333,2.0,1.625,2.0,2.0,2.0,1.0,-0.25,-1.0,-0.25,-0.625,-0.5,-0.667,-0.5,0.5625,0.461,0.448,0.461,0.388,0.396,0.388
loss,55906,2013,5,PHI,0.25,0.25,NYG,0.563,0.75,1,1-3-0,0.25,0.5,0-4-0,0.0,0.0,0.2,-21.25,-26.667,-21.25,5.3125,-9.75,-15.0,-9.75,-10.25,4.0,3.333,4.0,1.3125,2.0,2.0,2.0,2.3125,-2.25,-1.3330000000000002,-2.25,0.875,-0.75,-1.3330000000000002,-0.75,-1.5,0.239,0.13699999999999998,0.239,0.43,0.418,0.43
win,55907,2013,5,JAC,0.125,0.125,STL,0.469,0.5,0,0-4-0,0.0,0.0,1-3-0,0.25,0.5,0.0,-13.0,-18.333,-13.0,-3.0625,-24.5,-24.0,-24.5,-11.8125,1.5,1.3330000000000002,1.5,1.375,2.0,2.0,2.0,1.5625,-0.25,-0.333,-0.25,-0.0625,-1.0,-0.667,-1.0,-0.125,0.257,0.222,0.257,0.28600000000000003,0.293,0.28600000000000003
loss,55908,2013,5,KC,0.125,0.125,TEN,0.375,0.5,0,4-0-0,1.0,1.0,3-1-0,0.75,1.0,0.0,7.25,7.332999999999998,7.25,-8.8125,15.25,11.667,15.25,-13.375,0.0,0.0,0.0,1.75,0.75,1.0,0.75,2.3125,2.25,2.333,2.25,-0.25,2.25,2.333,2.25,-1.5,0.409,0.412,0.409,0.384,0.401,0.384
win,55909,2013,5,CAR,0.438,0.5,ARI,0.313,0.5,0,1-2-0,0.333,0.0,2-2-0,0.5,1.0,1.0,-5.0,-5.667000000000002,-5.0,-6.6875,10.667,10.667,4.0,-0.375,2.0,2.0,2.0,2.125,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.3125,-0.25,-0.333,-0.25,-0.0625,0.333,0.333,0.333,0.125,0.269,0.192,0.269,0.488,0.488,0.488
loss,55910,2013,5,DEN,0.813,0.75,DAL,0.5,0.5,0,4-0-0,1.0,1.0,2-2-0,0.5,1.0,0.0,4.75,4.667,4.75,-1.5,22.0,22.0,22.0,12.0,1.25,1.3330000000000002,1.25,1.8125,1.25,1.0,1.25,1.5625,0.75,-0.667,0.75,-0.8125,0.25,0.333,0.25,-0.0625,0.349,0.354,0.349,0.562,0.5710000000000001,0.562
win,55911,2013,5,SD,0.438,0.5,OAK,0.25,0.375,1,2-2-0,0.5,0.5,1-3-0,0.25,0.5,-0.6000000000000001,-5.0,-5.332999999999998,-5.0,-9.5625,1.5,3.0,1.5,0.0,1.25,1.0,1.25,1.625,1.25,1.3330000000000002,1.25,1.625,-0.5,0.0,-0.5,-0.5,-0.5,-0.667,-0.5,0.125,0.384,0.332,0.384,0.479,0.472,0.479
win,55912,2013,5,HOU,0.75,0.75,SF,0.7190000000000001,0.813,0,2-2-0,0.5,0.5,2-2-0,0.5,0.5,0.0,-4.0,-7.332999999999998,-4.0,7.75,-3.75,-6.0,-3.75,5.3125,2.25,3.0,2.25,1.0,1.75,2.0,1.75,1.0625,-1.0,-2.0,-1.0,0.5625,-1.0,-1.3330000000000002,-1.0,0.75,0.35,0.3,0.35,0.354,0.319,0.354
loss,55913,2013,5,NYJ,0.375,0.375,ATL,0.813,0.875,0,2-2-0,0.5,0.0,1-3-0,0.25,0.5,0.0,-2.5,-1.3330000000000002,-2.5,7.5,-5.0,-7.0,-5.0,-5.875,1.25,1.0,1.25,1.125,3.0,3.333,3.0,2.3125,-0.25,0.0,-0.25,0.8125,-2.75,-3.333,-2.75,-0.875,0.424,0.474,0.424,0.34700000000000003,0.333,0.34700000000000003
win,55914,2013,6,NYG,0.563,0.375,CHI,0.625,0.625,0,0-5-0,0.0,0.0,3-2-0,0.6,0.667,0.0,1.0,0.333,1.0,6.125,-20.0,-25.667,-20.0,5.3125,2.0,1.6669999999999998,2.0,1.5,4.0,3.333,4.0,1.3125,0.8,1.0,0.8,1.25,-2.6,-1.6669999999999998,-2.6,0.875,0.364,0.27,0.364,0.268,0.235,0.268
loss,55915,2013,6,GB,0.688,0.5,BAL,0.625,0.75,0,2-2-0,0.5,0.0,3-2-0,0.6,1.0,0.0,1.4,7.0,1.4,3.375,5.25,9.0,4.6,6.0625,2.0,2.333,2.0,1.0,1.75,1.6669999999999998,1.75,1.0,-0.8,-1.0,-0.8,0.5625,-0.5,0.0,-0.5,0.4375,0.385,0.354,0.385,0.387,0.382,0.387
loss,55916,2013,6,CIN,0.625,0.75,BUF,0.375,0.5,0,3-2-0,0.6,0.0,2-3-0,0.4,0.667,-1.0,-3.6,-5.667000000000002,-3.6,-5.6875,1.4,0.0,1.4,4.4375,1.6,1.3330000000000002,1.6,2.125,2.2,2.667,2.2,1.625,0.6,1.0,0.6,-0.8125,-0.4,-0.667,-0.4,0.25,0.31,0.271,0.31,0.42,0.35,0.42
loss,55917,2013,6,DET,0.25,0.25,CLE,0.313,0.5,0,3-2-0,0.6,0.333,3-2-0,0.6,0.667,0.0,1.4,9.333,1.4,-4.125,1.6,0.667,1.6,-4.0625,1.4,1.3330000000000002,1.4,1.625,1.4,1.3330000000000002,1.4,2.0625,0.2,0.667,0.2,0.1875,0.8,0.667,0.8,-1.0,0.33,0.4370000000000001,0.33,0.327,0.325,0.327
